numbers,bonus_ball,date
"21,29,34,41,43,47",25,2028-04-27
"6,17,31,39,43,48",23,2028-05-03
"2,22,32,40,44,48",10,2028-05-03
"6,14,25,26,36,38",9,2028-05-09
"8,21,26,34,38,40",9,2028-05-09
"1,28,31,43,44,45",7,2028-05-15
"1,12,28,34,40,45",22,2028-05-15
"1,10,11,17,24,43",7,2028-05-21
"7,8,18,22,28,49",15,2028-05-21
"11,35,41,42,44,46",32,2028-05-27
"21,29,34,41,43,47",25,2028-05-27
"6,17,31,39,43,48",23,2028-06-02
"2,22,32,40,44,48",10,2028-06-02
"6,14,25,26,36,38",9,2028-06-08
"8,21,26,34,38,40",9,2028-06-08
"1,4,19,26,37,47",11,2028-06-14
"7,12,13,15,31,42",9,2028-06-14
"9,24,27,28,34,36",23,2028-06-20
"6,9,26,29,30,49",16,2028-06-20
"3,13,14,23,32,49",4,2028-06-26
"11,28,33,35,40,46",29,2028-06-26
"4,10,22,26,32,36",15,2028-07-02
"9,17,21,24,43,46",15,2028-07-02
"4,12,22,24,39,48",11,2028-07-08
"1,14,16,23,29,33",3,2028-07-08
"1,4,19,26,37,47",11,2028-07-14
"7,12,13,15,31,42",9,2028-07-14
"9,24,27,28,34,36",23,2028-07-20
"6,9,26,29,30,49",16,2028-07-20
"3,13,14,23,32,49",4,2028-07-26
"11,28,33,35,40,46",29,2028-07-26
"4,10,22,26,32,36",15,2028-08-01
"9,17,21,24,43,46",15,2028-08-01
"4,12,22,24,39,48",11,2028-08-07
"1,14,16,23,29,33",3,2028-08-07
"5,10,28,31,38,47",6,2028-08-13
"7,15,17,24,39,46",13,2028-08-13
"2,21,29,32,34,35",5,2028-08-19
"1,9,17,32,36,41",3,2028-08-19
"2,18,26,30,39,43",13,2028-08-25
"3,6,16,25,36,47",8,2028-08-25
"16,19,33,36,41,48",17,2028-08-31
"7,29,30,40,46,49",9,2028-08-31
"13,29,35,38,45,46",25,2028-09-06
"4,16,37,38,39,44",22,2028-09-06
"5,10,28,31,38,47",6,2028-09-12
"7,15,17,24,39,46",13,2028-09-12
"2,21,29,32,34,35",5,2028-09-18
"1,9,17,32,36,41",3,2028-09-18
"2,18,26,30,39,43",13,2028-09-24
"3,6,16,25,36,47",8,2028-09-24
"16,19,33,36,41,48",17,2028-09-30
"7,29,30,40,46,49",9,2028-09-30
"13,29,35,38,45,46",25,2028-10-06
"4,16,37,38,39,44",22,2028-10-06
"3,7,15,17,29,36",13,2028-10-12
"8,22,27,35,41,43",15,2028-10-12
"2,6,14,31,34,45",8,2028-10-18
"3,14,22,28,39,47",8,2028-10-18
"1,17,22,26,31,33",10,2028-10-24
"4,17,27,43,47,49",6,2028-10-24
"1,14,41,43,44,45",27,2028-10-30
"14,21,28,29,41,49",20,2028-10-30
"4,9,20,23,35,47",6,2028-11-05
"11,17,21,23,31,40",15,2028-11-05
"3,7,15,17,29,36",13,2028-11-11
"8,22,27,35,41,43",15,2028-11-11
"2,6,14,31,34,45",8,2028-11-17
"3,14,22,28,39,47",8,2028-11-17
"1,17,22,26,31,33",10,2028-11-23
"4,17,27,43,47,49",6,2028-11-23
"1,14,41,43,44,45",27,2028-11-29
"14,21,28,29,41,49",20,2028-11-29
"4,9,20,23,35,47",6,2028-12-05
"11,17,21,23,31,40",15,2028-12-05
"5,28,34,39,42,46",20,2028-12-11
"6,12,26,29,31,39",13,2028-12-11
"11,12,30,34,42,46",20,2028-12-17
"4,15,18,22,23,30",14,2028-12-17
"3,19,33,40,45,49",15,2028-12-23
"7,12,16,25,44,46",13,2028-12-23
"1,17,29,31,39,49",8,2028-12-29
"12,21,23,25,36,47",16,2028-12-29
"13,26,31,32,38,44",23,2029-01-04
"27,33,37,40,42,46",32,2029-01-04
"5,28,34,39,42,46",20,2029-01-10
"6,12,26,29,31,39",13,2029-01-10
"11,12,30,34,42,46",20,2029-01-16
"4,15,18,22,23,30",14,2029-01-16
"3,19,33,40,45,49",15,2029-01-22
"7,12,16,25,44,46",13,2029-01-22
"1,17,29,31,39,49",8,2029-01-28
"12,21,23,25,36,47",16,2029-01-28
"13,26,31,32,38,44",23,2029-02-03
"27,33,37,40,42,46",32,2029-02-03
"3,27,35,36,39,42",24,2029-02-09
"7,17,18,28,37,38",12,2029-02-09
"1,13,27,34,36,49",4,2029-02-15
"19,32,36,37,39,45",25,2029-02-15
"4,11,15,16,17,31",9,2029-02-21
"3,5,15,33,37,38",8,2029-02-21
"3,7,28,37,44,49",5,2029-02-27
"3,16,21,31,36,43",4,2029-02-27
"4,17,24,36,39,40",22,2029-03-05
"3,30,33,35,38,42",16,2029-03-05
"3,27,35,36,39,42",24,2029-03-11
"7,17,18,28,37,38",12,2029-03-11
"1,13,27,34,36,49",4,2029-03-17
"19,32,36,37,39,45",25,2029-03-17
"4,11,15,16,17,31",9,2029-03-23
"3,5,15,33,37,38",8,2029-03-23
"3,7,28,37,44,49",5,2029-03-29
"3,16,21,31,36,43",4,2029-03-29
"4,17,24,36,39,40",22,2029-04-04
"3,30,33,35,38,42",16,2029-04-04
"3,25,28,39,44,49",24,2029-04-10
"17,33,36,38,45,46",32,2029-04-10
"2,35,36,42,43,44",24,2029-04-16
"6,9,16,18,27,32",15,2029-04-16
"4,12,27,31,33,40",9,2029-04-22
"4,30,34,36,42,43",19,2029-04-22
"10,30,39,45,46,47",15,2029-04-28
"5,17,25,34,35,39",14,2029-04-28
"8,14,26,34,35,37",9,2029-05-04
"33,37,40,41,42,44",39,2029-05-04
"3,25,28,39,44,49",24,2029-05-10
"17,33,36,38,45,46",32,2029-05-10
"2,35,36,42,43,44",24,2029-05-16
"6,9,16,18,27,32",15,2029-05-16
"4,12,27,31,33,40",9,2029-05-22
"4,30,34,36,42,43",19,2029-05-22
"10,30,39,45,46,47",15,2029-05-28
"5,17,25,34,35,39",14,2029-05-28
"8,14,26,34,35,37",9,2029-06-03
"33,37,40,41,42,44",39,2029-06-03
"15,23,34,35,36,48",19,2029-06-09
"4,25,28,37,38,44",23,2029-06-09
"18,25,27,43,45,47",26,2029-06-15
"10,17,26,38,39,45",15,2029-06-15
"7,13,24,39,43,47",8,2029-06-21
"2,29,38,42,46,49",27,2029-06-21
"16,29,33,35,38,48",26,2029-06-27
"10,23,37,40,44,47",11,2029-06-27
"2,12,17,24,28,43",10,2029-07-03
"22,28,38,40,45,48",27,2029-07-03
"15,23,34,35,36,48",19,2029-07-09
"4,25,28,37,38,44",23,2029-07-09
"18,25,27,43,45,47",26,2029-07-15
"10,17,26,38,39,45",15,2029-07-15
"7,13,24,39,43,47",8,2029-07-21
"2,29,38,42,46,49",27,2029-07-21
"16,29,33,35,38,48",26,2029-07-27
"10,23,37,40,44,47",11,2029-07-27
"2,12,17,24,28,43",10,2029-08-02
"22,28,38,40,45,48",27,2029-08-02
"24,33,38,39,41,43",27,2029-08-08
"8,28,40,41,43,48",32,2029-08-08
"13,32,44,45,46,49",26,2029-08-14
"1,10,24,32,33,49",3,2029-08-14
"3,18,19,20,31,34",12,2029-08-20
"3,21,30,34,37,49",16,2029-08-20
"10,12,39,42,44,49",20,2029-08-26
"2,8,14,16,22,25",4,2029-08-26
"1,24,28,35,47,49",23,2029-09-01
"11,15,24,36,37,41",13,2029-09-01
"24,33,38,39,41,43",27,2029-09-07
"8,28,40,41,43,48",32,2029-09-07
"13,32,44,45,46,49",26,2029-09-13
"1,10,24,32,33,49",3,2029-09-13
"3,18,19,20,31,34",12,2029-09-19
"3,21,30,34,37,49",16,2029-09-19
"10,12,39,42,44,49",20,2029-09-25
"2,8,14,16,22,25",4,2029-09-25
"1,24,28,35,47,49",23,2029-10-01
"11,15,24,36,37,41",13,2029-10-01
"1,22,36,39,42,49",9,2029-10-07
"6,14,27,32,38,49",8,2029-10-07
"7,11,21,26,30,49",20,2029-10-13
"4,12,22,23,44,49",17,2029-10-13
"6,18,22,29,37,45",20,2029-10-19
"5,7,9,35,41,46",6,2029-10-19
"4,10,28,39,46,47",5,2029-10-25
"1,29,33,38,41,48",9,2029-10-25
"19,21,29,39,42,48",23,2029-10-31
"3,12,23,31,36,39",7,2029-10-31
"1,22,36,39,42,49",9,2029-11-06
"6,14,27,32,38,49",8,2029-11-06
"7,11,21,26,30,49",20,2029-11-12
"4,12,22,23,44,49",17,2029-11-12
"6,18,22,29,37,45",20,2029-11-18
"5,7,9,35,41,46",6,2029-11-18
"4,10,28,39,46,47",5,2029-11-24
"1,29,33,38,41,48",9,2029-11-24
"19,21,29,39,42,48",23,2029-11-30
"3,12,23,31,36,39",7,2029-11-30
"2,6,23,26,29,40",20,2029-12-06
"9,13,15,16,32,40",10,2029-12-06
"7,18,20,37,40,46",15,2029-12-12
"2,13,14,22,26,29",9,2029-12-12
"2,3,25,44,45,47",22,2029-12-18
"13,26,28,34,38,43",19,2029-12-18
"4,13,23,29,43,44",19,2029-12-24
"8,38,44,47,48,49",11,2029-12-24
"3,12,19,20,22,47",16,2029-12-30
"1,24,29,31,34,42",4,2029-12-30
"2,6,23,26,29,40",20,2030-01-05
"9,13,15,16,32,40",10,2030-01-05
"7,18,20,37,40,46",15,2030-01-11
"2,13,14,22,26,29",9,2030-01-11
"2,3,25,44,45,47",22,2030-01-17
"13,26,28,34,38,43",19,2030-01-17
"4,13,23,29,43,44",19,2030-01-23
"8,38,44,47,48,49",11,2030-01-23
"3,12,19,20,22,47",16,2030-01-29
"1,24,29,31,34,42",4,2030-01-29
"11,14,18,31,48,49",16,2030-02-04
"11,28,30,37,44,49",25,2030-02-04
"3,11,17,22,38,41",4,2030-02-10
"3,21,25,32,41,42",7,2030-02-10
"1,16,18,26,35,47",11,2030-02-16
"9,20,26,35,36,41",19,2030-02-16
"3,7,12,22,37,45",4,2030-02-22
"1,13,27,35,37,39",11,2030-02-22
"4,6,24,25,38,48",5,2030-02-28
"5,18,36,39,42,46",13,2030-02-28
"11,14,18,31,48,49",16,2030-03-06
"11,28,30,37,44,49",25,2030-03-06
"3,11,17,22,38,41",4,2030-03-12
"3,21,25,32,41,42",7,2030-03-12
"1,16,18,26,35,47",11,2030-03-18
"9,20,26,35,36,41",19,2030-03-18
"3,7,12,22,37,45",4,2030-03-24
"1,13,27,35,37,39",11,2030-03-24
"4,6,24,25,38,48",5,2030-03-30
"5,18,36,39,42,46",13,2030-03-30
"4,18,31,33,38,40",8,2030-04-05
"5,14,20,22,42,45",12,2030-04-05
"3,13,27,29,33,37",7,2030-04-11
"1,17,20,37,38,40",8,2030-04-11
"2,8,9,30,37,41",4,2030-04-17
"10,15,32,35,44,49",25,2030-04-17
"1,9,16,20,33,38",2,2030-04-23
"11,15,32,34,40,43",26,2030-04-23
"15,16,26,29,33,34",18,2030-04-29
"2,4,16,18,27,36",13,2030-04-29
"4,18,31,33,38,40",8,2030-05-05
"5,14,20,22,42,45",12,2030-05-05
"3,13,27,29,33,37",7,2030-05-11
"1,17,20,37,38,40",8,2030-05-11
"2,8,9,30,37,41",4,2030-05-17
"10,15,32,35,44,49",25,2030-05-17
"1,9,16,20,33,38",2,2030-05-23
"11,15,32,34,40,43",26,2030-05-23
"15,16,26,29,33,34",18,2030-05-29
"2,4,16,18,27,36",13,2030-05-29
"3,9,27,29,35,44",5,2030-06-04
"3,19,25,27,34,37",18,2030-06-04
"5,6,13,15,21,37",11,2030-06-10
"15,24,28,37,39,43",21,2030-06-10
"3,26,31,40,46,48",17,2030-06-16
"11,18,30,33,39,45",22,2030-06-16
"2,21,26,34,46,49",17,2030-06-22
"1,10,11,19,21,38",5,2030-06-22
"13,17,23,28,42,43",15,2030-06-28
"5,16,31,36,42,49",23,2030-06-28
"3,9,27,29,35,44",5,2030-07-04
"3,19,25,27,34,37",18,2030-07-04
"5,6,13,15,21,37",11,2030-07-10
"15,24,28,37,39,43",21,2030-07-10
"3,26,31,40,46,48",17,2030-07-16
"11,18,30,33,39,45",22,2030-07-16
"2,21,26,34,46,49",17,2030-07-22
"1,10,11,19,21,38",5,2030-07-22
"13,17,23,28,42,43",15,2030-07-28
"5,16,31,36,42,49",23,2030-07-28
"10,13,32,35,38,43",11,2030-08-03
"5,20,26,36,39,48",23,2030-08-03
"6,20,29,33,35,39",12,2030-08-09
"2,4,5,10,19,32",3,2030-08-09
"12,18,22,31,33,49",16,2030-08-15
"20,24,30,33,37,42",25,2030-08-15
"8,16,23,29,46,49",10,2030-08-21
"16,31,32,35,41,47",27,2030-08-21
"17,26,29,33,34,47",18,2030-08-27
"17,30,33,36,44,47",28,2030-08-27
"10,13,32,35,38,43",11,2030-09-02
"5,20,26,36,39,48",23,2030-09-02
"6,20,29,33,35,39",12,2030-09-08
"2,4,5,10,19,32",3,2030-09-08
"12,18,22,31,33,49",16,2030-09-14
"20,24,30,33,37,42",25,2030-09-14
"8,16,23,29,46,49",10,2030-09-20
"16,31,32,35,41,47",27,2030-09-20
"17,26,29,33,34,47",18,2030-09-26
"17,30,33,36,44,47",28,2030-09-26
"1,22,25,33,39,46",16,2030-10-02
"2,19,29,30,43,47",8,2030-10-02
"2,14,27,46,47,48",4,2030-10-08
"5,26,34,35,38,49",15,2030-10-08
"11,19,22,37,47,49",18,2030-10-14
"20,25,34,36,40,47",28,2030-10-14
"2,22,27,30,32,44",20,2030-10-20
"5,10,21,34,35,37",18,2030-10-20
"5,17,25,30,44,49",10,2030-10-26
"2,14,21,42,43,48",6,2030-10-26
"1,22,25,33,39,46",16,2030-11-01
"2,19,29,30,43,47",8,2030-11-01
"2,14,27,46,47,48",4,2030-11-07
"5,26,34,35,38,49",15,2030-11-07
"11,19,22,37,47,49",18,2030-11-13
"20,25,34,36,40,47",28,2030-11-13
"2,22,27,30,32,44",20,2030-11-19
"5,10,21,34,35,37",18,2030-11-19
"5,17,25,30,44,49",10,2030-11-25
"2,14,21,42,43,48",6,2030-11-25
"8,15,24,26,40,44",10,2030-12-01
"4,25,33,37,44,46",23,2030-12-01
"5,21,27,28,34,48",15,2030-12-07
"6,11,38,39,42,48",31,2030-12-07
"8,21,24,27,46,47",14,2030-12-13
"8,22,23,30,38,49",19,2030-12-13
"5,18,25,34,42,49",17,2030-12-19
"1,6,21,22,44,46",3,2030-12-19
"20,23,34,36,40,49",31,2030-12-25
"1,4,16,22,47,48",8,2030-12-25
"8,15,24,26,40,44",10,2030-12-31
"4,25,33,37,44,46",23,2030-12-31
"5,21,27,28,34,48",15,2031-01-06
"6,11,38,39,42,48",31,2031-01-06
"8,21,24,27,46,47",14,2031-01-12
"8,22,23,30,38,49",19,2031-01-12
"5,18,25,34,42,49",17,2031-01-18
"1,6,21,22,44,46",3,2031-01-18
"20,23,34,36,40,49",31,2031-01-24
"1,4,16,22,47,48",8,2031-01-24
"1,21,32,34,39,42",28,2031-01-30
"11,22,31,36,37,44",21,2031-01-30
"6,11,29,31,38,45",23,2031-02-05
"18,22,25,26,32,44",21,2031-02-05
"3,17,24,25,32,37",18,2031-02-11
"1,4,21,29,30,48",18,2031-02-11
"7,8,16,18,27,49",12,2031-02-17
"7,16,33,41,43,45",20,2031-02-17
"1,8,42,44,46,48",4,2031-02-23
"3,16,26,32,33,38",9,2031-02-23
"1,21,32,34,39,42",28,2031-03-01
"11,22,31,36,37,44",21,2031-03-01
"6,11,29,31,38,45",23,2031-03-07
"18,22,25,26,32,44",21,2031-03-07
"3,17,24,25,32,37",18,2031-03-13
"1,4,21,29,30,48",18,2031-03-13
"7,8,16,18,27,49",12,2031-03-19
"7,16,33,41,43,45",20,2031-03-19
"1,8,42,44,46,48",4,2031-03-25
"3,16,26,32,33,38",9,2031-03-25
"6,11,12,13,26,36",10,2031-03-31
"5,23,30,41,42,47",16,2031-03-31
"5,8,21,24,36,43",10,2031-04-06
"4,12,19,31,38,40",10,2031-04-06
"1,2,9,10,19,33",5,2031-04-12
"3,17,30,31,35,38",9,2031-04-12
"8,21,33,35,45,49",12,2031-04-18
"4,25,36,46,47,48",23,2031-04-18
"10,21,24,26,27,32",17,2031-04-24
"6,22,27,37,39,48",20,2031-04-24
"6,11,12,13,26,36",10,2031-04-30
"5,23,30,41,42,47",16,2031-04-30
"5,8,21,24,36,43",10,2031-05-06
"4,12,19,31,38,40",10,2031-05-06
"1,2,9,10,19,33",5,2031-05-12
"3,17,30,31,35,38",9,2031-05-12
"8,21,33,35,45,49",12,2031-05-18
"4,25,36,46,47,48",23,2031-05-18
"10,21,24,26,27,32",17,2031-05-24
"6,22,27,37,39,48",20,2031-05-24
"10,16,17,37,38,40",14,2031-05-30
"1,15,32,43,45,49",26,2031-05-30
"10,26,37,40,44,47",16,2031-06-05
"11,19,24,29,36,42",17,2031-06-05
"15,32,40,41,43,44",31,2031-06-11
"22,28,35,37,45,48",30,2031-06-11
"4,26,27,30,34,39",6,2031-06-17
"4,11,31,36,44,46",21,2031-06-17
"1,27,33,40,46,47",5,2031-06-23
"8,12,13,20,30,37",11,2031-06-23
"10,16,17,37,38,40",14,2031-06-29
"1,15,32,43,45,49",26,2031-06-29
"10,26,37,40,44,47",16,2031-07-05
"11,19,24,29,36,42",17,2031-07-05
"15,32,40,41,43,44",31,2031-07-11
"22,28,35,37,45,48",30,2031-07-11
"4,26,27,30,34,39",6,2031-07-17
"4,11,31,36,44,46",21,2031-07-17
"1,27,33,40,46,47",5,2031-07-23
"8,12,13,20,30,37",11,2031-07-23
"5,15,21,23,31,33",7,2031-07-29
"5,21,25,36,43,49",14,2031-07-29
"3,4,9,12,27,38",5,2031-08-04
"2,4,10,25,46,48",8,2031-08-04
"7,10,11,14,22,31",9,2031-08-10
"1,2,16,31,35,47",10,2031-08-10
"4,29,36,39,46,49",22,2031-08-16
"9,14,25,36,37,48",12,2031-08-16
"4,16,18,22,30,44",7,2031-08-22
"3,35,37,44,46,47",22,2031-08-22
"5,15,21,23,31,33",7,2031-08-28
"5,21,25,36,43,49",14,2031-08-28
"3,4,9,12,27,38",5,2031-09-03
"2,4,10,25,46,48",8,2031-09-03
"7,10,11,14,22,31",9,2031-09-09
"1,2,16,31,35,47",10,2031-09-09
"4,29,36,39,46,49",22,2031-09-15
"9,14,25,36,37,48",12,2031-09-15
"4,16,18,22,30,44",7,2031-09-21
"3,35,37,44,46,47",22,2031-09-21
"11,17,26,28,35,41",12,2031-09-27
"5,9,16,30,37,41",8,2031-09-27
"1,16,20,27,41,49",6,2031-10-03
"6,18,25,32,46,47",14,2031-10-03
"14,24,29,31,42,45",22,2031-10-09
"10,20,22,33,38,43",12,2031-10-09
"7,12,17,20,32,33",14,2031-10-15
"20,33,37,38,39,40",35,2031-10-15
"2,10,24,34,40,44",9,2031-10-21
"5,22,23,28,33,47",11,2031-10-21
"11,17,26,28,35,41",12,2031-10-27
"5,9,16,30,37,41",8,2031-10-27
"1,16,20,27,41,49",6,2031-11-02
"6,18,25,32,46,47",14,2031-11-02
"14,24,29,31,42,45",22,2031-11-08
"10,20,22,33,38,43",12,2031-11-08
"7,12,17,20,32,33",14,2031-11-14
"20,33,37,38,39,40",35,2031-11-14
"2,10,24,34,40,44",9,2031-11-20
"5,22,23,28,33,47",11,2031-11-20
"1,22,27,34,35,45",20,2031-11-26
"3,10,22,34,36,41",16,2031-11-26
"12,20,25,26,32,35",24,2031-12-02
"2,22,33,40,43,47",27,2031-12-02
"5,17,19,26,30,38",10,2031-12-08
"4,8,27,28,29,32",25,2031-12-08
"6,14,20,37,40,41",7,2031-12-14
"2,15,37,40,46,49",9,2031-12-14
"20,25,27,33,38,39",23,2031-12-20
"1,15,21,24,33,47",6,2031-12-20
"1,22,27,34,35,45",20,2031-12-26
"3,10,22,34,36,41",16,2031-12-26
"12,20,25,26,32,35",24,2032-01-01
"2,22,33,40,43,47",27,2032-01-01
"5,17,19,26,30,38",10,2032-01-07
"4,8,27,28,29,32",25,2032-01-07
"6,14,20,37,40,41",7,2032-01-13
"2,15,37,40,46,49",9,2032-01-13
"20,25,27,33,38,39",23,2032-01-19
"1,15,21,24,33,47",6,2032-01-19
"12,22,30,31,36,46",17,2032-01-25
"10,24,29,32,33,39",26,2032-01-25
"23,31,32,38,41,43",27,2032-01-31
"6,14,16,28,32,44",8,2032-01-31
"2,9,21,43,44,45",6,2032-02-06
"5,15,16,18,43,49",10,2032-02-06
"3,11,21,22,41,43",6,2032-02-12
"1,13,22,25,26,31",2,2032-02-12
"4,15,23,32,34,48",11,2032-02-18
"4,21,37,38,43,46",20,2032-02-18
"12,22,30,31,36,46",17,2032-02-24
"10,24,29,32,33,39",26,2032-02-24
"23,31,32,38,41,43",27,2032-03-01
"6,14,16,28,32,44",8,2032-03-01
"2,9,21,43,44,45",6,2032-03-07
"5,15,16,18,43,49",10,2032-03-07
"3,11,21,22,41,43",6,2032-03-13
"1,13,22,25,26,31",2,2032-03-13
"4,15,23,32,34,48",11,2032-03-19
"4,21,37,38,43,46",20,2032-03-19
"4,5,26,30,33,37",15,2032-03-25
"1,3,32,34,35,36",17,2032-03-25
"2,17,18,27,29,37",9,2032-03-31
"3,7,34,43,47,49",33,2032-03-31
"2,3,10,14,37,38",7,2032-04-06
"21,27,31,41,44,46",25,2032-04-06
"3,21,26,30,33,46",15,2032-04-12
"9,18,28,35,39,44",17,2032-04-12
"8,9,23,34,40,47",12,2032-04-18
"9,17,23,24,26,45",22,2032-04-18
"4,5,26,30,33,37",15,2032-04-24
"1,3,32,34,35,36",17,2032-04-24
"2,17,18,27,29,37",9,2032-04-30
"3,7,34,43,47,49",33,2032-04-30
"2,3,10,14,37,38",7,2032-05-06
"21,27,31,41,44,46",25,2032-05-06
"3,21,26,30,33,46",15,2032-05-12
"9,18,28,35,39,44",17,2032-05-12
"8,9,23,34,40,47",12,2032-05-18
"9,17,23,24,26,45",22,2032-05-18
"1,13,26,39,46,47",16,2032-05-24
"15,27,30,35,37,44",16,2032-05-24
"3,27,31,39,41,46",4,2032-05-30
"3,16,25,42,44,46",5,2032-05-30
"1,4,34,39,45,49",3,2032-06-05
"8,14,18,20,28,41",13,2032-06-05
"2,20,22,27,48,49",3,2032-06-11
"15,26,31,34,35,36",22,2032-06-11
"7,25,33,36,47,49",8,2032-06-17
"8,12,29,32,33,44",24,2032-06-17
"1,13,26,39,46,47",16,2032-06-23
"15,27,30,35,37,44",16,2032-06-23
"3,27,31,39,41,46",4,2032-06-29
"3,16,25,42,44,46",5,2032-06-29
"1,4,34,39,45,49",3,2032-07-05
"8,14,18,20,28,41",13,2032-07-05
"2,20,22,27,48,49",3,2032-07-11
"15,26,31,34,35,36",22,2032-07-11
"7,25,33,36,47,49",8,2032-07-17
"8,12,29,32,33,44",24,2032-07-17
"4,20,28,32,35,37",5,2032-07-23
"5,25,26,27,36,45",13,2032-07-23
"2,13,20,21,39,48",10,2032-07-29
"4,9,11,26,27,29",5,2032-07-29
"3,34,37,42,45,47",12,2032-08-04
"14,20,27,44,45,47",16,2032-08-04
"3,18,29,33,44,48",11,2032-08-10
"2,23,26,31,40,44",5,2032-08-10
"15,26,28,35,45,46",17,2032-08-16
"14,21,27,28,34,36",20,2032-08-16
"4,20,28,32,35,37",5,2032-08-22
"5,25,26,27,36,45",13,2032-08-22
"2,13,20,21,39,48",10,2032-08-28
"4,9,11,26,27,29",5,2032-08-28
"3,34,37,42,45,47",12,2032-09-03
"14,20,27,44,45,47",16,2032-09-03
"3,18,29,33,44,48",11,2032-09-09
"2,23,26,31,40,44",5,2032-09-09
"15,26,28,35,45,46",17,2032-09-15
"14,21,27,28,34,36",20,2032-09-15
"8,23,26,31,37,49",14,2032-09-21
"11,17,19,31,39,40",15,2032-09-21
"4,6,10,21,26,34",9,2032-09-27
"2,18,32,37,39,42",13,2032-09-27
"2,6,8,14,16,36",3,2032-10-03
"2,16,21,29,36,43",20,2032-10-03
"5,15,27,31,37,43",26,2032-10-09
"9,10,32,33,39,43",16,2032-10-09
"6,10,11,21,22,39",8,2032-10-15
"5,17,21,27,37,39",20,2032-10-15
"8,23,26,31,37,49",14,2032-10-21
"11,17,19,31,39,40",15,2032-10-21
"4,6,10,21,26,34",9,2032-10-27
"2,18,32,37,39,42",13,2032-10-27
"2,6,8,14,16,36",3,2032-11-02
"2,16,21,29,36,43",20,2032-11-02
"5,15,27,31,37,43",26,2032-11-08
"9,10,32,33,39,43",16,2032-11-08
"6,10,11,21,22,39",8,2032-11-14
"5,17,21,27,37,39",20,2032-11-14
"18,23,34,35,37,45",31,2032-11-20
"1,9,28,34,35,39",3,2032-11-20
"5,11,26,28,34,41",8,2032-11-26
"2,20,21,24,37,46",19,2032-11-26
"26,31,39,40,46,47",27,2032-12-02
"1,8,21,38,44,48",2,2032-12-02
"4,17,18,28,29,32",8,2032-12-08
"11,22,31,34,37,38",15,2032-12-08
"2,13,17,21,38,42",12,2032-12-14
"1,9,22,26,35,48",3,2032-12-14
"18,23,34,35,37,45",31,2032-12-20
"1,9,28,34,35,39",3,2032-12-20
"5,11,26,28,34,41",8,2032-12-26
"2,20,21,24,37,46",19,2032-12-26
"26,31,39,40,46,47",27,2033-01-01
"1,8,21,38,44,48",2,2033-01-01
"4,17,18,28,29,32",8,2033-01-07
"11,22,31,34,37,38",15,2033-01-07
"2,13,17,21,38,42",12,2033-01-13
"1,9,22,26,35,48",3,2033-01-13
"2,4,20,30,36,44",18,2033-01-19
"21,23,35,36,43,49",22,2033-01-19
"2,24,26,29,39,40",20,2033-01-25
"6,9,37,38,40,49",35,2033-01-25
"2,8,12,16,17,34",4,2033-01-31
"18,32,35,40,41,45",28,2033-01-31
"8,26,33,39,42,49",19,2033-02-06
"9,21,30,39,45,49",16,2033-02-06
"20,32,38,43,46,48",23,2033-02-12
"1,9,22,27,36,44",4,2033-02-12
"2,4,20,30,36,44",18,2033-02-18
"21,23,35,36,43,49",22,2033-02-18
"2,24,26,29,39,40",20,2033-02-24
"6,9,37,38,40,49",35,2033-02-24
"2,8,12,16,17,34",4,2033-03-02
"18,32,35,40,41,45",28,2033-03-02
"8,26,33,39,42,49",19,2033-03-08
"9,21,30,39,45,49",16,2033-03-08
"20,32,38,43,46,48",23,2033-03-14
"1,9,22,27,36,44",4,2033-03-14
"3,26,29,31,45,47",28,2033-03-20
"7,20,23,30,35,38",11,2033-03-20
"2,16,20,24,36,39",11,2033-03-26
"6,28,30,31,35,44",23,2033-03-26
"1,14,27,34,40,42",8,2033-04-01
"6,8,23,31,33,41",20,2033-04-01
"14,17,24,27,28,35",20,2033-04-07
"1,9,13,23,28,35",5,2033-04-07
"10,16,19,27,38,44",13,2033-04-13
"6,13,19,27,28,29",8,2033-04-13
"3,26,29,31,45,47",28,2033-04-19
"7,20,23,30,35,38",11,2033-04-19
"2,16,20,24,36,39",11,2033-04-25
"6,28,30,31,35,44",23,2033-04-25
"1,14,27,34,40,42",8,2033-05-01
"6,8,23,31,33,41",20,2033-05-01
"14,17,24,27,28,35",20,2033-05-07
"1,9,13,23,28,35",5,2033-05-07
"10,16,19,27,38,44",13,2033-05-13
"6,13,19,27,28,29",8,2033-05-13
"17,24,34,38,40,47",18,2033-05-19
"2,11,13,18,24,47",3,2033-05-19
"8,12,29,34,46,48",23,2033-05-25
"2,24,30,31,35,48",9,2033-05-25
"5,15,18,29,34,38",12,2033-05-31
"4,12,27,30,42,46",5,2033-05-31
"12,28,31,34,43,48",15,2033-06-06
"2,10,23,31,36,46",20,2033-06-06
"9,18,28,30,43,49",27,2033-06-12
"13,15,19,22,30,45",16,2033-06-12
"17,24,34,38,40,47",18,2033-06-18
"2,11,13,18,24,47",3,2033-06-18
"8,12,29,34,46,48",23,2033-06-24
"2,24,30,31,35,48",9,2033-06-24
"5,15,18,29,34,38",12,2033-06-30
"4,12,27,30,42,46",5,2033-06-30
"12,28,31,34,43,48",15,2033-07-06
"2,10,23,31,36,46",20,2033-07-06
"9,18,28,30,43,49",27,2033-07-12
"13,15,19,22,30,45",16,2033-07-12
