numbers,bonus_ball,date
"21,29,34,41,43,47",25,2054-04-18
"6,17,31,39,43,48",23,2054-04-21
"2,22,32,40,44,48",10,2054-04-24
"6,14,25,26,36,38",9,2054-04-27
"8,21,26,34,38,40",9,2054-04-30
"1,28,31,43,44,45",7,2054-05-03
"1,12,28,34,40,45",22,2054-05-06
"1,10,11,17,24,43",7,2054-05-09
"7,8,18,22,28,49",15,2054-05-12
"11,35,41,42,44,46",32,2054-05-15
"21,29,34,41,43,47",25,2054-05-18
"6,17,31,39,43,48",23,2054-05-21
"2,22,32,40,44,48",10,2054-05-24
"6,14,25,26,36,38",9,2054-05-27
"8,21,26,34,38,40",9,2054-05-30
"1,4,19,26,37,47",11,2054-06-02
"7,12,13,15,31,42",9,2054-06-05
"9,24,27,28,34,36",23,2054-06-08
"6,9,26,29,30,49",16,2054-06-11
"3,13,14,23,32,49",4,2054-06-14
"11,28,33,35,40,46",29,2054-06-17
"4,10,22,26,32,36",15,2054-06-20
"9,17,21,24,43,46",15,2054-06-23
"4,12,22,24,39,48",11,2054-06-26
"1,14,16,23,29,33",3,2054-06-29
"1,4,19,26,37,47",11,2054-07-02
"7,12,13,15,31,42",9,2054-07-05
"9,24,27,28,34,36",23,2054-07-08
"6,9,26,29,30,49",16,2054-07-11
"3,13,14,23,32,49",4,2054-07-14
"11,28,33,35,40,46",29,2054-07-17
"4,10,22,26,32,36",15,2054-07-20
"9,17,21,24,43,46",15,2054-07-23
"4,12,22,24,39,48",11,2054-07-26
"1,14,16,23,29,33",3,2054-07-29
"5,10,28,31,38,47",6,2054-08-01
"7,15,17,24,39,46",13,2054-08-04
"2,21,29,32,34,35",5,2054-08-07
"1,9,17,32,36,41",3,2054-08-10
"2,18,26,30,39,43",13,2054-08-13
"3,6,16,25,36,47",8,2054-08-16
"16,19,33,36,41,48",17,2054-08-19
"7,29,30,40,46,49",9,2054-08-22
"13,29,35,38,45,46",25,2054-08-25
"4,16,37,38,39,44",22,2054-08-28
"5,10,28,31,38,47",6,2054-08-31
"7,15,17,24,39,46",13,2054-09-03
"2,21,29,32,34,35",5,2054-09-06
"1,9,17,32,36,41",3,2054-09-09
"2,18,26,30,39,43",13,2054-09-12
"3,6,16,25,36,47",8,2054-09-15
"16,19,33,36,41,48",17,2054-09-18
"7,29,30,40,46,49",9,2054-09-21
"13,29,35,38,45,46",25,2054-09-24
"4,16,37,38,39,44",22,2054-09-27
"3,7,15,17,29,36",13,2054-09-30
"8,22,27,35,41,43",15,2054-10-03
"2,6,14,31,34,45",8,2054-10-06
"3,14,22,28,39,47",8,2054-10-09
"1,17,22,26,31,33",10,2054-10-12
"4,17,27,43,47,49",6,2054-10-15
"1,14,41,43,44,45",27,2054-10-18
"14,21,28,29,41,49",20,2054-10-21
"4,9,20,23,35,47",6,2054-10-24
"11,17,21,23,31,40",15,2054-10-27
"3,7,15,17,29,36",13,2054-10-30
"8,22,27,35,41,43",15,2054-11-02
"2,6,14,31,34,45",8,2054-11-05
"3,14,22,28,39,47",8,2054-11-08
"1,17,22,26,31,33",10,2054-11-11
"4,17,27,43,47,49",6,2054-11-14
"1,14,41,43,44,45",27,2054-11-17
"14,21,28,29,41,49",20,2054-11-20
"4,9,20,23,35,47",6,2054-11-23
"11,17,21,23,31,40",15,2054-11-26
"5,28,34,39,42,46",20,2054-11-29
"6,12,26,29,31,39",13,2054-12-02
"11,12,30,34,42,46",20,2054-12-05
"4,15,18,22,23,30",14,2054-12-08
"3,19,33,40,45,49",15,2054-12-11
"7,12,16,25,44,46",13,2054-12-14
"1,17,29,31,39,49",8,2054-12-17
"12,21,23,25,36,47",16,2054-12-20
"13,26,31,32,38,44",23,2054-12-23
"27,33,37,40,42,46",32,2054-12-26
"5,28,34,39,42,46",20,2054-12-29
"6,12,26,29,31,39",13,2055-01-01
"11,12,30,34,42,46",20,2055-01-04
"4,15,18,22,23,30",14,2055-01-07
"3,19,33,40,45,49",15,2055-01-10
"7,12,16,25,44,46",13,2055-01-13
"1,17,29,31,39,49",8,2055-01-16
"12,21,23,25,36,47",16,2055-01-19
"13,26,31,32,38,44",23,2055-01-22
"27,33,37,40,42,46",32,2055-01-25
"3,27,35,36,39,42",24,2055-01-28
"7,17,18,28,37,38",12,2055-01-31
"1,13,27,34,36,49",4,2055-02-03
"19,32,36,37,39,45",25,2055-02-06
"4,11,15,16,17,31",9,2055-02-09
"3,5,15,33,37,38",8,2055-02-12
"3,7,28,37,44,49",5,2055-02-15
"3,16,21,31,36,43",4,2055-02-18
"4,17,24,36,39,40",22,2055-02-21
"3,30,33,35,38,42",16,2055-02-24
"3,27,35,36,39,42",24,2055-02-27
"7,17,18,28,37,38",12,2055-03-02
"1,13,27,34,36,49",4,2055-03-05
"19,32,36,37,39,45",25,2055-03-08
"4,11,15,16,17,31",9,2055-03-11
"3,5,15,33,37,38",8,2055-03-14
"3,7,28,37,44,49",5,2055-03-17
"3,16,21,31,36,43",4,2055-03-20
"4,17,24,36,39,40",22,2055-03-23
"3,30,33,35,38,42",16,2055-03-26
"3,25,28,39,44,49",24,2055-03-29
"17,33,36,38,45,46",32,2055-04-01
"2,35,36,42,43,44",24,2055-04-04
"6,9,16,18,27,32",15,2055-04-07
"4,12,27,31,33,40",9,2055-04-10
"4,30,34,36,42,43",19,2055-04-13
"10,30,39,45,46,47",15,2055-04-16
"5,17,25,34,35,39",14,2055-04-19
"8,14,26,34,35,37",9,2055-04-22
"33,37,40,41,42,44",39,2055-04-25
"3,25,28,39,44,49",24,2055-04-28
"17,33,36,38,45,46",32,2055-05-01
"2,35,36,42,43,44",24,2055-05-04
"6,9,16,18,27,32",15,2055-05-07
"4,12,27,31,33,40",9,2055-05-10
"4,30,34,36,42,43",19,2055-05-13
"10,30,39,45,46,47",15,2055-05-16
"5,17,25,34,35,39",14,2055-05-19
"8,14,26,34,35,37",9,2055-05-22
"33,37,40,41,42,44",39,2055-05-25
"15,23,34,35,36,48",19,2055-05-28
"4,25,28,37,38,44",23,2055-05-31
"18,25,27,43,45,47",26,2055-06-03
"10,17,26,38,39,45",15,2055-06-06
"7,13,24,39,43,47",8,2055-06-09
"2,29,38,42,46,49",27,2055-06-12
"16,29,33,35,38,48",26,2055-06-15
"10,23,37,40,44,47",11,2055-06-18
"2,12,17,24,28,43",10,2055-06-21
"22,28,38,40,45,48",27,2055-06-24
"15,23,34,35,36,48",19,2055-06-27
"4,25,28,37,38,44",23,2055-06-30
"18,25,27,43,45,47",26,2055-07-03
"10,17,26,38,39,45",15,2055-07-06
"7,13,24,39,43,47",8,2055-07-09
"2,29,38,42,46,49",27,2055-07-12
"16,29,33,35,38,48",26,2055-07-15
"10,23,37,40,44,47",11,2055-07-18
"2,12,17,24,28,43",10,2055-07-21
"22,28,38,40,45,48",27,2055-07-24
"24,33,38,39,41,43",27,2055-07-27
"8,28,40,41,43,48",32,2055-07-30
"13,32,44,45,46,49",26,2055-08-02
"1,10,24,32,33,49",3,2055-08-05
"3,18,19,20,31,34",12,2055-08-08
"3,21,30,34,37,49",16,2055-08-11
"10,12,39,42,44,49",20,2055-08-14
"2,8,14,16,22,25",4,2055-08-17
"1,24,28,35,47,49",23,2055-08-20
"11,15,24,36,37,41",13,2055-08-23
"24,33,38,39,41,43",27,2055-08-26
"8,28,40,41,43,48",32,2055-08-29
"13,32,44,45,46,49",26,2055-09-01
"1,10,24,32,33,49",3,2055-09-04
"3,18,19,20,31,34",12,2055-09-07
"3,21,30,34,37,49",16,2055-09-10
"10,12,39,42,44,49",20,2055-09-13
"2,8,14,16,22,25",4,2055-09-16
"1,24,28,35,47,49",23,2055-09-19
"11,15,24,36,37,41",13,2055-09-22
"1,22,36,39,42,49",9,2055-09-25
"6,14,27,32,38,49",8,2055-09-28
"7,11,21,26,30,49",20,2055-10-01
"4,12,22,23,44,49",17,2055-10-04
"6,18,22,29,37,45",20,2055-10-07
"5,7,9,35,41,46",6,2055-10-10
"4,10,28,39,46,47",5,2055-10-13
"1,29,33,38,41,48",9,2055-10-16
"19,21,29,39,42,48",23,2055-10-19
"3,12,23,31,36,39",7,2055-10-22
"1,22,36,39,42,49",9,2055-10-25
"6,14,27,32,38,49",8,2055-10-28
"7,11,21,26,30,49",20,2055-10-31
"4,12,22,23,44,49",17,2055-11-03
"6,18,22,29,37,45",20,2055-11-06
"5,7,9,35,41,46",6,2055-11-09
"4,10,28,39,46,47",5,2055-11-12
"1,29,33,38,41,48",9,2055-11-15
"19,21,29,39,42,48",23,2055-11-18
"3,12,23,31,36,39",7,2055-11-21
"2,6,23,26,29,40",20,2055-11-24
"9,13,15,16,32,40",10,2055-11-27
"7,18,20,37,40,46",15,2055-11-30
"2,13,14,22,26,29",9,2055-12-03
"2,3,25,44,45,47",22,2055-12-06
"13,26,28,34,38,43",19,2055-12-09
"4,13,23,29,43,44",19,2055-12-12
"8,38,44,47,48,49",11,2055-12-15
"3,12,19,20,22,47",16,2055-12-18
"1,24,29,31,34,42",4,2055-12-21
"2,6,23,26,29,40",20,2055-12-24
"9,13,15,16,32,40",10,2055-12-27
"7,18,20,37,40,46",15,2055-12-30
"2,13,14,22,26,29",9,2056-01-02
"2,3,25,44,45,47",22,2056-01-05
"13,26,28,34,38,43",19,2056-01-08
"4,13,23,29,43,44",19,2056-01-11
"8,38,44,47,48,49",11,2056-01-14
"3,12,19,20,22,47",16,2056-01-17
"1,24,29,31,34,42",4,2056-01-20
"11,14,18,31,48,49",16,2056-01-23
"11,28,30,37,44,49",25,2056-01-26
"3,11,17,22,38,41",4,2056-01-29
"3,21,25,32,41,42",7,2056-02-01
"1,16,18,26,35,47",11,2056-02-04
"9,20,26,35,36,41",19,2056-02-07
"3,7,12,22,37,45",4,2056-02-10
"1,13,27,35,37,39",11,2056-02-13
"4,6,24,25,38,48",5,2056-02-16
"5,18,36,39,42,46",13,2056-02-19
"11,14,18,31,48,49",16,2056-02-22
"11,28,30,37,44,49",25,2056-02-25
"3,11,17,22,38,41",4,2056-02-28
"3,21,25,32,41,42",7,2056-03-02
"1,16,18,26,35,47",11,2056-03-05
"9,20,26,35,36,41",19,2056-03-08
"3,7,12,22,37,45",4,2056-03-11
"1,13,27,35,37,39",11,2056-03-14
"4,6,24,25,38,48",5,2056-03-17
"5,18,36,39,42,46",13,2056-03-20
"4,18,31,33,38,40",8,2056-03-23
"5,14,20,22,42,45",12,2056-03-26
"3,13,27,29,33,37",7,2056-03-29
"1,17,20,37,38,40",8,2056-04-01
"2,8,9,30,37,41",4,2056-04-04
"10,15,32,35,44,49",25,2056-04-07
"1,9,16,20,33,38",2,2056-04-10
"11,15,32,34,40,43",26,2056-04-13
"15,16,26,29,33,34",18,2056-04-16
"2,4,16,18,27,36",13,2056-04-19
"4,18,31,33,38,40",8,2056-04-22
"5,14,20,22,42,45",12,2056-04-25
"3,13,27,29,33,37",7,2056-04-28
"1,17,20,37,38,40",8,2056-05-01
"2,8,9,30,37,41",4,2056-05-04
"10,15,32,35,44,49",25,2056-05-07
"1,9,16,20,33,38",2,2056-05-10
"11,15,32,34,40,43",26,2056-05-13
"15,16,26,29,33,34",18,2056-05-16
"2,4,16,18,27,36",13,2056-05-19
"3,9,27,29,35,44",5,2056-05-22
"3,19,25,27,34,37",18,2056-05-25
"5,6,13,15,21,37",11,2056-05-28
"15,24,28,37,39,43",21,2056-05-31
"3,26,31,40,46,48",17,2056-06-03
"11,18,30,33,39,45",22,2056-06-06
"2,21,26,34,46,49",17,2056-06-09
"1,10,11,19,21,38",5,2056-06-12
"13,17,23,28,42,43",15,2056-06-15
"5,16,31,36,42,49",23,2056-06-18
"3,9,27,29,35,44",5,2056-06-21
"3,19,25,27,34,37",18,2056-06-24
"5,6,13,15,21,37",11,2056-06-27
"15,24,28,37,39,43",21,2056-06-30
"3,26,31,40,46,48",17,2056-07-03
"11,18,30,33,39,45",22,2056-07-06
"2,21,26,34,46,49",17,2056-07-09
"1,10,11,19,21,38",5,2056-07-12
"13,17,23,28,42,43",15,2056-07-15
"5,16,31,36,42,49",23,2056-07-18
"10,13,32,35,38,43",11,2056-07-21
"5,20,26,36,39,48",23,2056-07-24
"6,20,29,33,35,39",12,2056-07-27
"2,4,5,10,19,32",3,2056-07-30
"12,18,22,31,33,49",16,2056-08-02
"20,24,30,33,37,42",25,2056-08-05
"8,16,23,29,46,49",10,2056-08-08
"16,31,32,35,41,47",27,2056-08-11
"17,26,29,33,34,47",18,2056-08-14
"17,30,33,36,44,47",28,2056-08-17
"10,13,32,35,38,43",11,2056-08-20
"5,20,26,36,39,48",23,2056-08-23
"6,20,29,33,35,39",12,2056-08-26
"2,4,5,10,19,32",3,2056-08-29
"12,18,22,31,33,49",16,2056-09-01
"20,24,30,33,37,42",25,2056-09-04
"8,16,23,29,46,49",10,2056-09-07
"16,31,32,35,41,47",27,2056-09-10
"17,26,29,33,34,47",18,2056-09-13
"17,30,33,36,44,47",28,2056-09-16
"1,22,25,33,39,46",16,2056-09-19
"2,19,29,30,43,47",8,2056-09-22
"2,14,27,46,47,48",4,2056-09-25
"5,26,34,35,38,49",15,2056-09-28
"11,19,22,37,47,49",18,2056-10-01
"20,25,34,36,40,47",28,2056-10-04
"2,22,27,30,32,44",20,2056-10-07
"5,10,21,34,35,37",18,2056-10-10
"5,17,25,30,44,49",10,2056-10-13
"2,14,21,42,43,48",6,2056-10-16
"1,22,25,33,39,46",16,2056-10-19
"2,19,29,30,43,47",8,2056-10-22
"2,14,27,46,47,48",4,2056-10-25
"5,26,34,35,38,49",15,2056-10-28
"11,19,22,37,47,49",18,2056-10-31
"20,25,34,36,40,47",28,2056-11-03
"2,22,27,30,32,44",20,2056-11-06
"5,10,21,34,35,37",18,2056-11-09
"5,17,25,30,44,49",10,2056-11-12
"2,14,21,42,43,48",6,2056-11-15
"8,15,24,26,40,44",10,2056-11-18
"4,25,33,37,44,46",23,2056-11-21
"5,21,27,28,34,48",15,2056-11-24
"6,11,38,39,42,48",31,2056-11-27
"8,21,24,27,46,47",14,2056-11-30
"8,22,23,30,38,49",19,2056-12-03
"5,18,25,34,42,49",17,2056-12-06
"1,6,21,22,44,46",3,2056-12-09
"20,23,34,36,40,49",31,2056-12-12
"1,4,16,22,47,48",8,2056-12-15
"8,15,24,26,40,44",10,2056-12-18
"4,25,33,37,44,46",23,2056-12-21
"5,21,27,28,34,48",15,2056-12-24
"6,11,38,39,42,48",31,2056-12-27
"8,21,24,27,46,47",14,2056-12-30
"8,22,23,30,38,49",19,2057-01-02
"5,18,25,34,42,49",17,2057-01-05
"1,6,21,22,44,46",3,2057-01-08
"20,23,34,36,40,49",31,2057-01-11
"1,4,16,22,47,48",8,2057-01-14
"1,21,32,34,39,42",28,2057-01-17
"11,22,31,36,37,44",21,2057-01-20
"6,11,29,31,38,45",23,2057-01-23
"18,22,25,26,32,44",21,2057-01-26
"3,17,24,25,32,37",18,2057-01-29
"1,4,21,29,30,48",18,2057-02-01
"7,8,16,18,27,49",12,2057-02-04
"7,16,33,41,43,45",20,2057-02-07
"1,8,42,44,46,48",4,2057-02-10
"3,16,26,32,33,38",9,2057-02-13
"1,21,32,34,39,42",28,2057-02-16
"11,22,31,36,37,44",21,2057-02-19
"6,11,29,31,38,45",23,2057-02-22
"18,22,25,26,32,44",21,2057-02-25
"3,17,24,25,32,37",18,2057-02-28
"1,4,21,29,30,48",18,2057-03-03
"7,8,16,18,27,49",12,2057-03-06
"7,16,33,41,43,45",20,2057-03-09
"1,8,42,44,46,48",4,2057-03-12
"3,16,26,32,33,38",9,2057-03-15
"6,11,12,13,26,36",10,2057-03-18
"5,23,30,41,42,47",16,2057-03-21
"5,8,21,24,36,43",10,2057-03-24
"4,12,19,31,38,40",10,2057-03-27
"1,2,9,10,19,33",5,2057-03-30
"3,17,30,31,35,38",9,2057-04-02
"8,21,33,35,45,49",12,2057-04-05
"4,25,36,46,47,48",23,2057-04-08
"10,21,24,26,27,32",17,2057-04-11
"6,22,27,37,39,48",20,2057-04-14
"6,11,12,13,26,36",10,2057-04-17
"5,23,30,41,42,47",16,2057-04-20
"5,8,21,24,36,43",10,2057-04-23
"4,12,19,31,38,40",10,2057-04-26
"1,2,9,10,19,33",5,2057-04-29
"3,17,30,31,35,38",9,2057-05-02
"8,21,33,35,45,49",12,2057-05-05
"4,25,36,46,47,48",23,2057-05-08
"10,21,24,26,27,32",17,2057-05-11
"6,22,27,37,39,48",20,2057-05-14
"10,16,17,37,38,40",14,2057-05-17
"1,15,32,43,45,49",26,2057-05-20
"10,26,37,40,44,47",16,2057-05-23
"11,19,24,29,36,42",17,2057-05-26
"15,32,40,41,43,44",31,2057-05-29
"22,28,35,37,45,48",30,2057-06-01
"4,26,27,30,34,39",6,2057-06-04
"4,11,31,36,44,46",21,2057-06-07
"1,27,33,40,46,47",5,2057-06-10
"8,12,13,20,30,37",11,2057-06-13
"10,16,17,37,38,40",14,2057-06-16
"1,15,32,43,45,49",26,2057-06-19
"10,26,37,40,44,47",16,2057-06-22
"11,19,24,29,36,42",17,2057-06-25
"15,32,40,41,43,44",31,2057-06-28
"22,28,35,37,45,48",30,2057-07-01
"4,26,27,30,34,39",6,2057-07-04
"4,11,31,36,44,46",21,2057-07-07
"1,27,33,40,46,47",5,2057-07-10
"8,12,13,20,30,37",11,2057-07-13
"5,15,21,23,31,33",7,2057-07-16
"5,21,25,36,43,49",14,2057-07-19
"3,4,9,12,27,38",5,2057-07-22
"2,4,10,25,46,48",8,2057-07-25
"7,10,11,14,22,31",9,2057-07-28
"1,2,16,31,35,47",10,2057-07-31
"4,29,36,39,46,49",22,2057-08-03
"9,14,25,36,37,48",12,2057-08-06
"4,16,18,22,30,44",7,2057-08-09
"3,35,37,44,46,47",22,2057-08-12
"5,15,21,23,31,33",7,2057-08-15
"5,21,25,36,43,49",14,2057-08-18
"3,4,9,12,27,38",5,2057-08-21
"2,4,10,25,46,48",8,2057-08-24
"7,10,11,14,22,31",9,2057-08-27
"1,2,16,31,35,47",10,2057-08-30
"4,29,36,39,46,49",22,2057-09-02
"9,14,25,36,37,48",12,2057-09-05
"4,16,18,22,30,44",7,2057-09-08
"3,35,37,44,46,47",22,2057-09-11
"11,17,26,28,35,41",12,2057-09-14
"5,9,16,30,37,41",8,2057-09-17
"1,16,20,27,41,49",6,2057-09-20
"6,18,25,32,46,47",14,2057-09-23
"14,24,29,31,42,45",22,2057-09-26
"10,20,22,33,38,43",12,2057-09-29
"7,12,17,20,32,33",14,2057-10-02
"20,33,37,38,39,40",35,2057-10-05
"2,10,24,34,40,44",9,2057-10-08
"5,22,23,28,33,47",11,2057-10-11
"11,17,26,28,35,41",12,2057-10-14
"5,9,16,30,37,41",8,2057-10-17
"1,16,20,27,41,49",6,2057-10-20
"6,18,25,32,46,47",14,2057-10-23
"14,24,29,31,42,45",22,2057-10-26
"10,20,22,33,38,43",12,2057-10-29
"7,12,17,20,32,33",14,2057-11-01
"20,33,37,38,39,40",35,2057-11-04
"2,10,24,34,40,44",9,2057-11-07
"5,22,23,28,33,47",11,2057-11-10
"1,22,27,34,35,45",20,2057-11-13
"3,10,22,34,36,41",16,2057-11-16
"12,20,25,26,32,35",24,2057-11-19
"2,22,33,40,43,47",27,2057-11-22
"5,17,19,26,30,38",10,2057-11-25
"4,8,27,28,29,32",25,2057-11-28
"6,14,20,37,40,41",7,2057-12-01
"2,15,37,40,46,49",9,2057-12-04
"20,25,27,33,38,39",23,2057-12-07
"1,15,21,24,33,47",6,2057-12-10
"1,22,27,34,35,45",20,2057-12-13
"3,10,22,34,36,41",16,2057-12-16
"12,20,25,26,32,35",24,2057-12-19
"2,22,33,40,43,47",27,2057-12-22
"5,17,19,26,30,38",10,2057-12-25
"4,8,27,28,29,32",25,2057-12-28
"6,14,20,37,40,41",7,2057-12-31
"2,15,37,40,46,49",9,2058-01-03
"20,25,27,33,38,39",23,2058-01-06
"1,15,21,24,33,47",6,2058-01-09
"12,22,30,31,36,46",17,2058-01-12
"10,24,29,32,33,39",26,2058-01-15
"23,31,32,38,41,43",27,2058-01-18
"6,14,16,28,32,44",8,2058-01-21
"2,9,21,43,44,45",6,2058-01-24
"5,15,16,18,43,49",10,2058-01-27
"3,11,21,22,41,43",6,2058-01-30
"1,13,22,25,26,31",2,2058-02-02
"4,15,23,32,34,48",11,2058-02-05
"4,21,37,38,43,46",20,2058-02-08
"12,22,30,31,36,46",17,2058-02-11
"10,24,29,32,33,39",26,2058-02-14
"23,31,32,38,41,43",27,2058-02-17
"6,14,16,28,32,44",8,2058-02-20
"2,9,21,43,44,45",6,2058-02-23
"5,15,16,18,43,49",10,2058-02-26
"3,11,21,22,41,43",6,2058-03-01
"1,13,22,25,26,31",2,2058-03-04
"4,15,23,32,34,48",11,2058-03-07
"4,21,37,38,43,46",20,2058-03-10
"4,5,26,30,33,37",15,2058-03-13
"1,3,32,34,35,36",17,2058-03-16
"2,17,18,27,29,37",9,2058-03-19
"3,7,34,43,47,49",33,2058-03-22
"2,3,10,14,37,38",7,2058-03-25
"21,27,31,41,44,46",25,2058-03-28
"3,21,26,30,33,46",15,2058-03-31
"9,18,28,35,39,44",17,2058-04-03
"8,9,23,34,40,47",12,2058-04-06
"9,17,23,24,26,45",22,2058-04-09
"4,5,26,30,33,37",15,2058-04-12
"1,3,32,34,35,36",17,2058-04-15
"2,17,18,27,29,37",9,2058-04-18
"3,7,34,43,47,49",33,2058-04-21
"2,3,10,14,37,38",7,2058-04-24
"21,27,31,41,44,46",25,2058-04-27
"3,21,26,30,33,46",15,2058-04-30
"9,18,28,35,39,44",17,2058-05-03
"8,9,23,34,40,47",12,2058-05-06
"9,17,23,24,26,45",22,2058-05-09
"1,13,26,39,46,47",16,2058-05-12
"15,27,30,35,37,44",16,2058-05-15
"3,27,31,39,41,46",4,2058-05-18
"3,16,25,42,44,46",5,2058-05-21
"1,4,34,39,45,49",3,2058-05-24
"8,14,18,20,28,41",13,2058-05-27
"2,20,22,27,48,49",3,2058-05-30
"15,26,31,34,35,36",22,2058-06-02
"7,25,33,36,47,49",8,2058-06-05
"8,12,29,32,33,44",24,2058-06-08
"1,13,26,39,46,47",16,2058-06-11
"15,27,30,35,37,44",16,2058-06-14
"3,27,31,39,41,46",4,2058-06-17
"3,16,25,42,44,46",5,2058-06-20
"1,4,34,39,45,49",3,2058-06-23
"8,14,18,20,28,41",13,2058-06-26
"2,20,22,27,48,49",3,2058-06-29
"15,26,31,34,35,36",22,2058-07-02
"7,25,33,36,47,49",8,2058-07-05
"8,12,29,32,33,44",24,2058-07-08
"4,20,28,32,35,37",5,2058-07-11
"5,25,26,27,36,45",13,2058-07-14
"2,13,20,21,39,48",10,2058-07-17
"4,9,11,26,27,29",5,2058-07-20
"3,34,37,42,45,47",12,2058-07-23
"14,20,27,44,45,47",16,2058-07-26
"3,18,29,33,44,48",11,2058-07-29
"2,23,26,31,40,44",5,2058-08-01
"15,26,28,35,45,46",17,2058-08-04
"14,21,27,28,34,36",20,2058-08-07
"4,20,28,32,35,37",5,2058-08-10
"5,25,26,27,36,45",13,2058-08-13
"2,13,20,21,39,48",10,2058-08-16
"4,9,11,26,27,29",5,2058-08-19
"3,34,37,42,45,47",12,2058-08-22
"14,20,27,44,45,47",16,2058-08-25
"3,18,29,33,44,48",11,2058-08-28
"2,23,26,31,40,44",5,2058-08-31
"15,26,28,35,45,46",17,2058-09-03
"14,21,27,28,34,36",20,2058-09-06
"8,23,26,31,37,49",14,2058-09-09
"11,17,19,31,39,40",15,2058-09-12
"4,6,10,21,26,34",9,2058-09-15
"2,18,32,37,39,42",13,2058-09-18
"2,6,8,14,16,36",3,2058-09-21
"2,16,21,29,36,43",20,2058-09-24
"5,15,27,31,37,43",26,2058-09-27
"9,10,32,33,39,43",16,2058-09-30
"6,10,11,21,22,39",8,2058-10-03
"5,17,21,27,37,39",20,2058-10-06
"8,23,26,31,37,49",14,2058-10-09
"11,17,19,31,39,40",15,2058-10-12
"4,6,10,21,26,34",9,2058-10-15
"2,18,32,37,39,42",13,2058-10-18
"2,6,8,14,16,36",3,2058-10-21
"2,16,21,29,36,43",20,2058-10-24
"5,15,27,31,37,43",26,2058-10-27
"9,10,32,33,39,43",16,2058-10-30
"6,10,11,21,22,39",8,2058-11-02
"5,17,21,27,37,39",20,2058-11-05
"18,23,34,35,37,45",31,2058-11-08
"1,9,28,34,35,39",3,2058-11-11
"5,11,26,28,34,41",8,2058-11-14
"2,20,21,24,37,46",19,2058-11-17
"26,31,39,40,46,47",27,2058-11-20
"1,8,21,38,44,48",2,2058-11-23
"4,17,18,28,29,32",8,2058-11-26
"11,22,31,34,37,38",15,2058-11-29
"2,13,17,21,38,42",12,2058-12-02
"1,9,22,26,35,48",3,2058-12-05
"18,23,34,35,37,45",31,2058-12-08
"1,9,28,34,35,39",3,2058-12-11
"5,11,26,28,34,41",8,2058-12-14
"2,20,21,24,37,46",19,2058-12-17
"26,31,39,40,46,47",27,2058-12-20
"1,8,21,38,44,48",2,2058-12-23
"4,17,18,28,29,32",8,2058-12-26
"11,22,31,34,37,38",15,2058-12-29
"2,13,17,21,38,42",12,2059-01-01
"1,9,22,26,35,48",3,2059-01-04
"2,4,20,30,36,44",18,2059-01-07
"21,23,35,36,43,49",22,2059-01-10
"2,24,26,29,39,40",20,2059-01-13
"6,9,37,38,40,49",35,2059-01-16
"2,8,12,16,17,34",4,2059-01-19
"18,32,35,40,41,45",28,2059-01-22
"8,26,33,39,42,49",19,2059-01-25
"9,21,30,39,45,49",16,2059-01-28
"20,32,38,43,46,48",23,2059-01-31
"1,9,22,27,36,44",4,2059-02-03
"2,4,20,30,36,44",18,2059-02-06
"21,23,35,36,43,49",22,2059-02-09
"2,24,26,29,39,40",20,2059-02-12
"6,9,37,38,40,49",35,2059-02-15
"2,8,12,16,17,34",4,2059-02-18
"18,32,35,40,41,45",28,2059-02-21
"8,26,33,39,42,49",19,2059-02-24
"9,21,30,39,45,49",16,2059-02-27
"20,32,38,43,46,48",23,2059-03-02
"1,9,22,27,36,44",4,2059-03-05
"3,26,29,31,45,47",28,2059-03-08
"7,20,23,30,35,38",11,2059-03-11
"2,16,20,24,36,39",11,2059-03-14
"6,28,30,31,35,44",23,2059-03-17
"1,14,27,34,40,42",8,2059-03-20
"6,8,23,31,33,41",20,2059-03-23
"14,17,24,27,28,35",20,2059-03-26
"1,9,13,23,28,35",5,2059-03-29
"10,16,19,27,38,44",13,2059-04-01
"6,13,19,27,28,29",8,2059-04-04
"3,26,29,31,45,47",28,2059-04-07
"7,20,23,30,35,38",11,2059-04-10
"2,16,20,24,36,39",11,2059-04-13
"6,28,30,31,35,44",23,2059-04-16
"1,14,27,34,40,42",8,2059-04-19
"6,8,23,31,33,41",20,2059-04-22
"14,17,24,27,28,35",20,2059-04-25
"1,9,13,23,28,35",5,2059-04-28
"10,16,19,27,38,44",13,2059-05-01
"6,13,19,27,28,29",8,2059-05-04
"17,24,34,38,40,47",18,2059-05-07
"2,11,13,18,24,47",3,2059-05-10
"8,12,29,34,46,48",23,2059-05-13
"2,24,30,31,35,48",9,2059-05-16
"5,15,18,29,34,38",12,2059-05-19
"4,12,27,30,42,46",5,2059-05-22
"12,28,31,34,43,48",15,2059-05-25
"2,10,23,31,36,46",20,2059-05-28
"9,18,28,30,43,49",27,2059-05-31
"13,15,19,22,30,45",16,2059-06-03
"17,24,34,38,40,47",18,2059-06-06
"2,11,13,18,24,47",3,2059-06-09
"8,12,29,34,46,48",23,2059-06-12
"2,24,30,31,35,48",9,2059-06-15
"5,15,18,29,34,38",12,2059-06-18
"4,12,27,30,42,46",5,2059-06-21
"12,28,31,34,43,48",15,2059-06-24
"2,10,23,31,36,46",20,2059-06-27
"9,18,28,30,43,49",27,2059-06-30
"13,15,19,22,30,45",16,2059-07-03
